Category,IsCompeteHide,Manufacturer,ManufacturerID,Product,ProductID,Segment
Urban,N,Abbas,1,Abbas UE-10,182,Extreme
Urban,N,Abbas,1,Abbas UE-11,183,Extreme
Urban,N,Abbas,1,Abbas UE-12,184,Extreme
Urban,N,Abbas,1,Abbas UE-13,185,Extreme
Urban,N,Abbas,1,Abbas UE-14,186,Extreme
Urban,N,Abbas,1,Abbas UE-15,187,Extreme
Urban,N,Abbas,1,Abbas UE-16,188,Extreme
Urban,N,Aliqui,2,Aliqui UC-01,2353,Convenience
Urban,N,Aliqui,2,Aliqui UC-02,2354,Convenience
Urban,N,Aliqui,2,Aliqui UC-03,2355,Convenience
Urban,N,Aliqui,2,Aliqui UC-04,2356,Convenience
Urban,N,Aliqui,2,Aliqui UC-05,2357,Convenience
Urban,N,Aliqui,2,Aliqui UC-06,2358,Convenience
Urban,N,Aliqui,2,Aliqui UC-07,2359,Convenience
Urban,N,Aliqui,2,Aliqui UC-08,2360,Convenience
Urban,N,Aliqui,2,Aliqui UC-09,2361,Convenience
Urban,N,Aliqui,2,Aliqui UC-10,2362,Convenience
Urban,N,Aliqui,2,Aliqui UC-11,2363,Convenience
Urban,N,Aliqui,2,Aliqui UC-12,2364,Convenience
Urban,N,Aliqui,2,Aliqui UC-13,2365,Convenience
Urban,N,Aliqui,2,Aliqui UC-14,2366,Convenience
Urban,N,Aliqui,2,Aliqui UC-15,2367,Convenience
Urban,N,Aliqui,2,Aliqui UC-16,2368,Convenience
Urban,N,Aliqui,2,Aliqui UC-17,2369,Convenience
Urban,N,Aliqui,2,Aliqui UC-18,2370,Convenience
Urban,N,Aliqui,2,Aliqui UC-19,2371,Convenience
Urban,N,Aliqui,2,Aliqui UC-20,2372,Convenience
Urban,N,Aliqui,2,Aliqui UC-21,2373,Convenience
Urban,N,Aliqui,2,Aliqui UC-22,2374,Convenience
Urban,N,Aliqui,2,Aliqui UC-23,2375,Convenience
Urban,N,Aliqui,2,Aliqui UC-24,2376,Convenience
Urban,N,Aliqui,2,Aliqui UC-25,2377,Convenience
Urban,N,Aliqui,2,Aliqui UC-26,2378,Convenience
Urban,N,Aliqui,2,Aliqui UC-27,2379,Convenience
Urban,N,Aliqui,2,Aliqui UC-28,2380,Convenience
Urban,N,Aliqui,2,Aliqui UC-29,2381,Convenience
Urban,N,Aliqui,2,Aliqui UC-30,2382,Convenience
Urban,N,Aliqui,2,Aliqui UC-31,2383,Convenience
Urban,N,Aliqui,2,Aliqui UC-32,2384,Convenience
Urban,N,Aliqui,2,Aliqui UC-33,2385,Convenience
Urban,N,Aliqui,2,Aliqui UC-34,2386,Convenience
Urban,N,Aliqui,2,Aliqui UC-35,2387,Convenience
Urban,N,Aliqui,2,Aliqui UC-36,2388,Convenience
Urban,N,Aliqui,2,Aliqui UC-37,2389,Convenience
Urban,N,Aliqui,2,Aliqui UC-38,2390,Convenience
Urban,N,Aliqui,2,Aliqui UC-39,2391,Convenience
Urban,N,Aliqui,2,Aliqui UE-01,2327,Extreme
Urban,N,Aliqui,2,Aliqui UE-02,2328,Extreme
Urban,N,Aliqui,2,Aliqui UE-03,2329,Extreme
Urban,N,Aliqui,2,Aliqui UE-04,2330,Extreme
Urban,N,Aliqui,2,Aliqui UE-05,2331,Extreme
Urban,N,Aliqui,2,Aliqui UE-06,2332,Extreme
Urban,N,Aliqui,2,Aliqui UE-07,2333,Extreme
Urban,N,Aliqui,2,Aliqui UE-08,2334,Extreme
Urban,N,Aliqui,2,Aliqui UE-09,2335,Extreme
Urban,N,Aliqui,2,Aliqui UE-10,2336,Extreme
Urban,N,Aliqui,2,Aliqui UE-11,2337,Extreme
Urban,N,Aliqui,2,Aliqui UE-12,2338,Extreme
Urban,N,Aliqui,2,Aliqui UE-13,2339,Extreme
Urban,N,Aliqui,2,Aliqui UE-14,2340,Extreme
Urban,N,Aliqui,2,Aliqui UE-15,2341,Extreme
Urban,N,Aliqui,2,Aliqui UE-16,2342,Extreme
Urban,N,Aliqui,2,Aliqui UE-17,2343,Extreme
Urban,N,Aliqui,2,Aliqui UE-18,2344,Extreme
Urban,N,Aliqui,2,Aliqui UE-19,2345,Extreme
Urban,N,Aliqui,2,Aliqui UE-20,2346,Extreme
Urban,N,Aliqui,2,Aliqui UE-21,2347,Extreme
Urban,N,Aliqui,2,Aliqui UE-22,2348,Extreme
Urban,N,Aliqui,2,Aliqui UE-23,2349,Extreme
Urban,N,Aliqui,2,Aliqui UE-24,2350,Extreme
Urban,N,Aliqui,2,Aliqui UE-25,2351,Extreme
Urban,N,Aliqui,2,Aliqui UE-26,2352,Extreme
Urban,N,Aliqui,2,Aliqui UR-02,2299,Regular
Urban,N,Aliqui,2,Aliqui UR-06,2303,Regular
Urban,N,Aliqui,2,Aliqui UR-07,2304,Regular
Urban,N,Aliqui,2,Aliqui UR-08,2305,Regular
Urban,N,Aliqui,2,Aliqui UR-09,2306,Regular
Urban,N,Aliqui,2,Aliqui UR-10,2307,Regular
Urban,N,Aliqui,2,Aliqui UR-11,2308,Regular
Urban,N,Aliqui,2,Aliqui UR-12,2309,Regular
Urban,N,Aliqui,2,Aliqui UR-13,2310,Regular
Urban,N,Aliqui,2,Aliqui UR-14,2311,Regular
Urban,N,Aliqui,2,Aliqui UR-15,2312,Regular
Urban,N,Aliqui,2,Aliqui UR-18,2315,Regular
Urban,N,Aliqui,2,Aliqui UR-19,2316,Regular
Urban,N,Aliqui,2,Aliqui UR-25,2322,Regular
Urban,N,Aliqui,2,Aliqui UR-28,2325,Regular
Urban,N,Aliqui,2,Aliqui UR-29,2326,Regular
Urban,N,Currus,4,Currus UC-01,2066,Convenience
Urban,N,Currus,4,Currus UC-02,2067,Convenience
Urban,N,Currus,4,Currus UC-03,2068,Convenience
Urban,N,Currus,4,Currus UC-04,2069,Convenience
Urban,N,Currus,4,Currus UC-05,2070,Convenience
Urban,N,Currus,4,Currus UC-06,2071,Convenience
Urban,N,Currus,4,Currus UC-07,2072,Convenience
Urban,N,Currus,4,Currus UC-08,2073,Convenience
Urban,N,Currus,4,Currus UC-09,2074,Convenience
Urban,N,Currus,4,Currus UC-10,2075,Convenience
Urban,N,Currus,4,Currus UC-11,2076,Convenience
Urban,N,Currus,4,Currus UC-12,2077,Convenience
Urban,N,Currus,4,Currus UC-13,2078,Convenience
Urban,N,Currus,4,Currus UC-14,2079,Convenience
Urban,N,Currus,4,Currus UC-15,2080,Convenience
Urban,N,Currus,4,Currus UC-16,2081,Convenience
Urban,N,Currus,4,Currus UC-17,2082,Convenience
Urban,N,Currus,4,Currus UC-18,2083,Convenience
Urban,N,Currus,4,Currus UC-19,2084,Convenience
Urban,N,Currus,4,Currus UC-20,2085,Convenience
Urban,N,Currus,4,Currus UC-21,2086,Convenience
Urban,N,Currus,4,Currus UC-22,2087,Convenience
Urban,N,Currus,4,Currus UC-23,2088,Convenience
Urban,N,Currus,4,Currus UC-24,2089,Convenience
Urban,N,Currus,4,Currus UC-25,2090,Convenience
Urban,N,Currus,4,Currus UC-26,2091,Convenience
Urban,N,Currus,4,Currus UC-27,2092,Convenience
Urban,N,Currus,4,Currus UC-28,2093,Convenience
Urban,N,Currus,4,Currus UC-29,2094,Convenience
Urban,N,Currus,4,Currus UC-30,2095,Convenience
Urban,N,Currus,4,Currus UC-31,2096,Convenience
Urban,N,Currus,4,Currus UE-01,2041,Extreme
Urban,N,Currus,4,Currus UE-02,2042,Extreme
Urban,N,Currus,4,Currus UE-03,2043,Extreme
Urban,N,Currus,4,Currus UE-04,2044,Extreme
Urban,N,Currus,4,Currus UE-05,2045,Extreme
Urban,N,Currus,4,Currus UE-06,2046,Extreme
Urban,N,Currus,4,Currus UE-07,2047,Extreme
Urban,N,Currus,4,Currus UE-08,2048,Extreme
Urban,N,Currus,4,Currus UE-09,2049,Extreme
Urban,N,Currus,4,Currus UE-10,2050,Extreme
Urban,N,Currus,4,Currus UE-11,2051,Extreme
Urban,N,Currus,4,Currus UE-12,2052,Extreme
Urban,N,Currus,4,Currus UE-13,2053,Extreme
Urban,N,Currus,4,Currus UE-14,2054,Extreme
Urban,N,Currus,4,Currus UE-15,2055,Extreme
Urban,N,Currus,4,Currus UE-16,2056,Extreme
Urban,N,Currus,4,Currus UE-17,2057,Extreme
Urban,N,Currus,4,Currus UE-18,2058,Extreme
Urban,N,Currus,4,Currus UE-19,2059,Extreme
Urban,N,Currus,4,Currus UE-20,2060,Extreme
Urban,N,Currus,4,Currus UE-21,2061,Extreme
Urban,N,Currus,4,Currus UE-22,2062,Extreme
Urban,N,Currus,4,Currus UE-23,2063,Extreme
Urban,N,Currus,4,Currus UE-24,2064,Extreme
Urban,N,Currus,4,Currus UE-25,2065,Extreme
Urban,N,Currus,4,Currus UR-01,1998,Regular
Urban,N,Currus,4,Currus UR-02,1999,Regular
Urban,N,Currus,4,Currus UR-03,2000,Regular
Urban,N,Currus,4,Currus UR-04,2001,Regular
Urban,N,Currus,4,Currus UR-05,2002,Regular
Urban,N,Currus,4,Currus UR-06,2003,Regular
Urban,N,Currus,4,Currus UR-13,2010,Regular
Urban,N,Currus,4,Currus UR-14,2011,Regular
Urban,N,Currus,4,Currus UR-15,2012,Regular
Urban,N,Currus,4,Currus UR-16,2013,Regular
Urban,N,Currus,4,Currus UR-17,2014,Regular
Urban,N,Currus,4,Currus UR-18,2015,Regular
Urban,N,Currus,4,Currus UR-19,2016,Regular
Urban,N,Currus,4,Currus UR-30,2027,Regular
Urban,N,Currus,4,Currus UR-31,2028,Regular
Urban,N,Currus,4,Currus UR-35,2032,Regular
Urban,N,Currus,4,Currus UR-36,2033,Regular
Urban,N,Currus,4,Currus UR-38,2035,Regular
Urban,N,Currus,4,Currus UR-42,2039,Regular
Urban,N,Fama,5,Fama UC-01,387,Convenience
Urban,N,Fama,5,Fama UC-02,388,Convenience
Urban,N,Fama,5,Fama UC-03,389,Convenience
Urban,N,Fama,5,Fama UC-04,390,Convenience
Urban,N,Fama,5,Fama UC-05,391,Convenience
Urban,N,Fama,5,Fama UE-00,379,Extreme
Urban,N,Fama,5,Fama UE-01,280,Extreme
Urban,N,Fama,5,Fama UE-01,380,Extreme
Urban,N,Fama,5,Fama UE-02,281,Extreme
Urban,N,Fama,5,Fama UE-02,381,Extreme
Urban,N,Fama,5,Fama UE-03,282,Extreme
Urban,N,Fama,5,Fama UE-03,382,Extreme
Urban,N,Fama,5,Fama UE-04,283,Extreme
Urban,N,Fama,5,Fama UE-04,383,Extreme
Urban,N,Fama,5,Fama UE-05,284,Extreme
Urban,N,Fama,5,Fama UE-05,384,Extreme
Urban,N,Fama,5,Fama UE-06,285,Extreme
Urban,N,Fama,5,Fama UE-06,385,Extreme
Urban,N,Fama,5,Fama UE-07,286,Extreme
Urban,N,Fama,5,Fama UE-07,386,Extreme
Urban,N,Fama,5,Fama UE-08,287,Extreme
Urban,N,Fama,5,Fama UE-09,288,Extreme
Urban,N,Fama,5,Fama UE-10,289,Extreme
Urban,N,Fama,5,Fama UE-11,290,Extreme
Urban,N,Fama,5,Fama UE-12,291,Extreme
Urban,N,Fama,5,Fama UE-13,292,Extreme
Urban,N,Fama,5,Fama UE-14,293,Extreme
Urban,N,Fama,5,Fama UE-15,294,Extreme
Urban,N,Fama,5,Fama UE-16,295,Extreme
Urban,N,Fama,5,Fama UE-17,296,Extreme
Urban,N,Fama,5,Fama UE-18,297,Extreme
Urban,N,Fama,5,Fama UE-19,298,Extreme
Urban,N,Fama,5,Fama UE-20,299,Extreme
Urban,N,Fama,5,Fama UE-21,300,Extreme
Urban,N,Fama,5,Fama UE-22,301,Extreme
Urban,N,Fama,5,Fama UE-23,302,Extreme
Urban,N,Fama,5,Fama UE-24,303,Extreme
Urban,N,Fama,5,Fama UE-25,304,Extreme
Urban,N,Fama,5,Fama UE-26,305,Extreme
Urban,N,Fama,5,Fama UE-27,306,Extreme
Urban,N,Fama,5,Fama UE-28,307,Extreme
Urban,N,Fama,5,Fama UE-29,308,Extreme
Urban,N,Fama,5,Fama UE-30,309,Extreme
Urban,N,Fama,5,Fama UE-31,310,Extreme
Urban,N,Fama,5,Fama UE-32,311,Extreme
Urban,N,Fama,5,Fama UE-33,312,Extreme
Urban,N,Fama,5,Fama UE-34,313,Extreme
Urban,N,Fama,5,Fama UE-35,314,Extreme
Urban,N,Fama,5,Fama UE-36,315,Extreme
Urban,N,Fama,5,Fama UE-37,316,Extreme
Urban,N,Fama,5,Fama UE-38,317,Extreme
Urban,N,Fama,5,Fama UE-39,318,Extreme
Urban,N,Fama,5,Fama UE-40,319,Extreme
Urban,N,Fama,5,Fama UE-41,320,Extreme
Urban,N,Fama,5,Fama UE-42,321,Extreme
Urban,N,Fama,5,Fama UE-43,322,Extreme
Urban,N,Fama,5,Fama UE-44,323,Extreme
Urban,N,Fama,5,Fama UE-45,324,Extreme
Urban,N,Fama,5,Fama UE-46,325,Extreme
Urban,N,Fama,5,Fama UE-47,326,Extreme
Urban,N,Fama,5,Fama UE-48,327,Extreme
Urban,N,Fama,5,Fama UE-49,328,Extreme
Urban,N,Fama,5,Fama UE-50,329,Extreme
Urban,N,Fama,5,Fama UE-51,330,Extreme
Urban,N,Fama,5,Fama UE-52,331,Extreme
Urban,N,Fama,5,Fama UE-53,332,Extreme
Urban,N,Fama,5,Fama UE-54,333,Extreme
Urban,N,Fama,5,Fama UE-55,334,Extreme
Urban,N,Fama,5,Fama UE-56,335,Extreme
Urban,N,Fama,5,Fama UE-57,336,Extreme
Urban,N,Fama,5,Fama UE-58,337,Extreme
Urban,N,Fama,5,Fama UE-59,338,Extreme
Urban,N,Fama,5,Fama UE-60,339,Extreme
Urban,N,Fama,5,Fama UE-61,340,Extreme
Urban,N,Fama,5,Fama UE-62,341,Extreme
Urban,N,Fama,5,Fama UE-63,342,Extreme
Urban,N,Fama,5,Fama UE-64,343,Extreme
Urban,N,Fama,5,Fama UE-65,344,Extreme
Urban,N,Fama,5,Fama UE-66,345,Extreme
Urban,N,Fama,5,Fama UE-67,346,Extreme
Urban,N,Fama,5,Fama UE-68,347,Extreme
Urban,N,Fama,5,Fama UE-69,348,Extreme
Urban,N,Fama,5,Fama UE-70,349,Extreme
Urban,N,Fama,5,Fama UE-71,350,Extreme
Urban,N,Fama,5,Fama UE-72,351,Extreme
Urban,N,Fama,5,Fama UE-73,352,Extreme
Urban,N,Fama,5,Fama UE-74,353,Extreme
Urban,N,Fama,5,Fama UE-75,354,Extreme
Urban,N,Fama,5,Fama UE-76,355,Extreme
Urban,N,Fama,5,Fama UE-77,356,Extreme
Urban,N,Fama,5,Fama UE-78,357,Extreme
Urban,N,Fama,5,Fama UE-79,358,Extreme
Urban,N,Fama,5,Fama UE-80,359,Extreme
Urban,N,Fama,5,Fama UE-81,360,Extreme
Urban,N,Fama,5,Fama UE-82,361,Extreme
Urban,N,Fama,5,Fama UE-83,362,Extreme
Urban,N,Fama,5,Fama UE-84,363,Extreme
Urban,N,Fama,5,Fama UE-85,364,Extreme
Urban,N,Fama,5,Fama UE-86,365,Extreme
Urban,N,Fama,5,Fama UE-87,366,Extreme
Urban,N,Fama,5,Fama UE-88,367,Extreme
Urban,N,Fama,5,Fama UE-89,368,Extreme
Urban,N,Fama,5,Fama UE-90,369,Extreme
Urban,N,Fama,5,Fama UE-91,370,Extreme
Urban,N,Fama,5,Fama UE-92,371,Extreme
Urban,N,Fama,5,Fama UE-93,372,Extreme
Urban,N,Fama,5,Fama UE-94,373,Extreme
Urban,N,Fama,5,Fama UE-95,374,Extreme
Urban,N,Fama,5,Fama UE-96,375,Extreme
Urban,N,Fama,5,Fama UE-97,376,Extreme
Urban,N,Fama,5,Fama UE-98,377,Extreme
Urban,N,Fama,5,Fama UE-99,378,Extreme
Urban,N,Fama,5,Fama UR-14,242,Regular
Urban,N,Fama,5,Fama UR-15,243,Regular
Urban,N,Fama,5,Fama UR-16,244,Regular
Urban,N,Leo,6,Leo UC-01,1882,Convenience
Urban,N,Leo,6,Leo UC-02,1883,Convenience
Urban,N,Leo,6,Leo UC-03,1884,Convenience
Urban,N,Leo,6,Leo UC-04,1885,Convenience
Urban,N,Leo,6,Leo UC-05,1886,Convenience
Urban,N,Leo,6,Leo UC-06,1887,Convenience
Urban,N,Leo,6,Leo UC-07,1888,Convenience
Urban,N,Leo,6,Leo UC-08,1889,Convenience
Urban,N,Leo,6,Leo UC-09,1890,Convenience
Urban,N,Leo,6,Leo UC-10,1891,Convenience
Urban,N,Leo,6,Leo UC-11,1892,Convenience
Urban,N,Leo,6,Leo UC-12,1893,Convenience
Urban,N,Leo,6,Leo UC-13,1894,Convenience
Urban,N,Leo,6,Leo UC-14,1895,Convenience
Urban,N,Leo,6,Leo UC-15,1896,Convenience
Urban,N,Leo,6,Leo UC-16,1897,Convenience
Urban,N,Leo,6,Leo UC-17,1898,Convenience
Urban,N,Leo,6,Leo UC-18,1899,Convenience
Urban,N,Leo,6,Leo UC-19,1900,Convenience
Urban,N,Leo,6,Leo UC-20,1901,Convenience
Urban,N,Leo,6,Leo UC-21,1902,Convenience
Urban,N,Leo,6,Leo UC-22,1903,Convenience
Urban,N,Leo,6,Leo UC-23,1904,Convenience
Urban,N,Leo,6,Leo UC-24,1905,Convenience
Urban,N,Leo,6,Leo UC-25,1906,Convenience
Urban,N,Leo,6,Leo UC-26,1907,Convenience
Urban,N,Natura,8,Natura UC-01,938,Convenience
Urban,N,Natura,8,Natura UC-02,939,Convenience
Urban,N,Natura,8,Natura UC-03,940,Convenience
Urban,N,Natura,8,Natura UC-04,941,Convenience
Urban,N,Natura,8,Natura UC-05,942,Convenience
Urban,N,Natura,8,Natura UC-06,943,Convenience
Urban,N,Natura,8,Natura UC-07,944,Convenience
Urban,N,Natura,8,Natura UC-08,945,Convenience
Urban,N,Natura,8,Natura UC-09,946,Convenience
Urban,N,Natura,8,Natura UC-10,947,Convenience
Urban,N,Natura,8,Natura UC-11,948,Convenience
Urban,N,Natura,8,Natura UC-12,949,Convenience
Urban,N,Natura,8,Natura UC-13,950,Convenience
Urban,N,Natura,8,Natura UC-14,951,Convenience
Urban,N,Natura,8,Natura UC-15,952,Convenience
Urban,N,Natura,8,Natura UC-16,953,Convenience
Urban,N,Natura,8,Natura UC-17,954,Convenience
Urban,N,Natura,8,Natura UC-18,955,Convenience
Urban,N,Natura,8,Natura UC-19,956,Convenience
Urban,N,Natura,8,Natura UC-20,957,Convenience
Urban,N,Natura,8,Natura UC-21,958,Convenience
Urban,N,Natura,8,Natura UC-22,959,Convenience
Urban,N,Natura,8,Natura UC-23,960,Convenience
Urban,N,Natura,8,Natura UC-24,961,Convenience
Urban,N,Natura,8,Natura UC-25,962,Convenience
Urban,N,Natura,8,Natura UC-26,963,Convenience
Urban,N,Natura,8,Natura UC-27,964,Convenience
Urban,N,Natura,8,Natura UC-28,965,Convenience
Urban,N,Natura,8,Natura UC-29,966,Convenience
Urban,N,Natura,8,Natura UC-30,967,Convenience
Urban,N,Natura,8,Natura UC-31,968,Convenience
Urban,N,Natura,8,Natura UC-32,969,Convenience
Urban,N,Natura,8,Natura UC-33,970,Convenience
Urban,N,Natura,8,Natura UC-34,971,Convenience
Urban,N,Natura,8,Natura UC-35,972,Convenience
Urban,N,Natura,8,Natura UC-36,973,Convenience
Urban,N,Natura,8,Natura UC-37,974,Convenience
Urban,N,Natura,8,Natura UC-38,975,Convenience
Urban,N,Natura,8,Natura UC-39,976,Convenience
Urban,N,Natura,8,Natura UC-40,977,Convenience
Urban,N,Natura,8,Natura UC-41,978,Convenience
Urban,N,Natura,8,Natura UC-42,979,Convenience
Urban,N,Natura,8,Natura UC-43,980,Convenience
Urban,N,Natura,8,Natura UC-44,981,Convenience
Urban,N,Natura,8,Natura UC-45,982,Convenience
Urban,N,Natura,8,Natura UC-46,983,Convenience
Urban,N,Natura,8,Natura UC-47,984,Convenience
Urban,N,Natura,8,Natura UC-48,985,Convenience
Urban,N,Natura,8,Natura UC-49,986,Convenience
Urban,N,Natura,8,Natura UC-50,987,Convenience
Urban,N,Natura,8,Natura UC-51,988,Convenience
Urban,N,Natura,8,Natura UC-52,989,Convenience
Urban,N,Natura,8,Natura UC-53,990,Convenience
Urban,N,Natura,8,Natura UC-54,991,Convenience
Urban,N,Natura,8,Natura UC-55,992,Convenience
Urban,N,Natura,8,Natura UC-56,993,Convenience
Urban,N,Natura,8,Natura UC-57,994,Convenience
Urban,N,Natura,8,Natura UC-58,995,Convenience
Urban,N,Natura,8,Natura UC-59,996,Convenience
Urban,N,Natura,8,Natura UC-60,997,Convenience
Urban,N,Natura,8,Natura UC-61,998,Convenience
Urban,N,Natura,8,Natura UC-62,999,Convenience
Urban,N,Natura,8,Natura UE-01,892,Extreme
Urban,N,Natura,8,Natura UE-02,893,Extreme
Urban,N,Natura,8,Natura UE-03,894,Extreme
Urban,N,Natura,8,Natura UE-04,895,Extreme
Urban,N,Natura,8,Natura UE-05,896,Extreme
Urban,N,Natura,8,Natura UE-06,897,Extreme
Urban,N,Natura,8,Natura UE-07,898,Extreme
Urban,N,Natura,8,Natura UE-08,899,Extreme
Urban,N,Natura,8,Natura UE-09,900,Extreme
Urban,N,Natura,8,Natura UE-10,901,Extreme
Urban,N,Natura,8,Natura UE-11,902,Extreme
Urban,N,Natura,8,Natura UE-12,903,Extreme
Urban,N,Natura,8,Natura UE-13,904,Extreme
Urban,N,Natura,8,Natura UE-14,905,Extreme
Urban,N,Natura,8,Natura UE-15,906,Extreme
Urban,N,Natura,8,Natura UE-16,907,Extreme
Urban,N,Natura,8,Natura UE-17,908,Extreme
Urban,N,Natura,8,Natura UE-18,909,Extreme
Urban,N,Natura,8,Natura UE-19,910,Extreme
Urban,N,Natura,8,Natura UE-20,911,Extreme
Urban,N,Natura,8,Natura UE-21,912,Extreme
Urban,N,Natura,8,Natura UE-22,913,Extreme
Urban,N,Natura,8,Natura UE-23,914,Extreme
Urban,N,Natura,8,Natura UE-24,915,Extreme
Urban,N,Natura,8,Natura UE-25,916,Extreme
Urban,N,Natura,8,Natura UE-26,917,Extreme
Urban,N,Natura,8,Natura UE-27,918,Extreme
Urban,N,Natura,8,Natura UE-28,919,Extreme
Urban,N,Natura,8,Natura UE-29,920,Extreme
Urban,N,Natura,8,Natura UE-30,921,Extreme
Urban,N,Natura,8,Natura UE-31,922,Extreme
Urban,N,Natura,8,Natura UE-32,923,Extreme
Urban,N,Natura,8,Natura UE-33,924,Extreme
Urban,N,Natura,8,Natura UE-34,925,Extreme
Urban,N,Natura,8,Natura UE-35,926,Extreme
Urban,N,Natura,8,Natura UE-36,927,Extreme
Urban,N,Natura,8,Natura UE-37,928,Extreme
Urban,N,Natura,8,Natura UE-38,929,Extreme
Urban,N,Natura,8,Natura UE-39,930,Extreme
Urban,N,Natura,8,Natura UE-40,931,Extreme
Urban,N,Natura,8,Natura UE-41,932,Extreme
Urban,N,Natura,8,Natura UE-42,933,Extreme
Urban,N,Natura,8,Natura UE-43,934,Extreme
Urban,N,Natura,8,Natura UE-44,935,Extreme
Urban,N,Natura,8,Natura UE-45,936,Extreme
Urban,N,Natura,8,Natura UE-46,937,Extreme
Urban,N,Natura,8,Natura UM-01,817,Moderation
Urban,N,Natura,8,Natura UM-02,818,Moderation
Urban,N,Natura,8,Natura UM-25,841,Moderation
Urban,N,Natura,8,Natura UR-01,855,Regular
Urban,N,Natura,8,Natura UR-06,860,Regular
Urban,N,Natura,8,Natura UR-07,861,Regular
Urban,N,Natura,8,Natura UR-08,862,Regular
Urban,N,Natura,8,Natura UR-09,863,Regular
Urban,N,Natura,8,Natura UR-10,864,Regular
Urban,N,Natura,8,Natura UR-11,865,Regular
Urban,N,Natura,8,Natura UR-17,871,Regular
Urban,N,Natura,8,Natura UR-18,872,Regular
Urban,N,Natura,8,Natura UR-19,873,Regular
Urban,N,Natura,8,Natura UR-20,874,Regular
Urban,N,Natura,8,Natura UR-21,875,Regular
Urban,N,Natura,8,Natura UR-22,876,Regular
Urban,N,Natura,8,Natura UR-24,878,Regular
Urban,N,Natura,8,Natura UR-25,879,Regular
Urban,N,Natura,8,Natura UR-28,882,Regular
Urban,N,Natura,8,Natura UR-29,883,Regular
Urban,N,Natura,8,Natura UR-30,884,Regular
Urban,N,Natura,8,Natura UR-31,885,Regular
Urban,N,Natura,8,Natura UR-36,890,Regular
Urban,N,Natura,8,Natura UR-37,891,Regular
Urban,N,Palma,9,Palma UC-01,1029,Convenience
Urban,N,Palma,9,Palma UC-02,1030,Convenience
Urban,N,Palma,9,Palma UC-03,1031,Convenience
Urban,N,Palma,9,Palma UC-04,1032,Convenience
Urban,N,Palma,9,Palma UC-05,1033,Convenience
Urban,N,Palma,9,Palma UC-06,1034,Convenience
Urban,N,Palma,9,Palma UC-07,1035,Convenience
Urban,N,Palma,9,Palma UC-08,1036,Convenience
Urban,N,Palma,9,Palma UC-09,1037,Convenience
Urban,N,Palma,9,Palma UC-10,1038,Convenience
Urban,N,Palma,9,Palma UC-11,1039,Convenience
Urban,N,Palma,9,Palma UC-12,1040,Convenience
Urban,N,Palma,9,Palma UC-13,1041,Convenience
Urban,N,Palma,9,Palma UC-14,1042,Convenience
Urban,N,Pirum,10,Pirum UC-01,1199,Convenience
Urban,N,Pirum,10,Pirum UC-02,1200,Convenience
Urban,N,Pirum,10,Pirum UC-03,1201,Convenience
Urban,N,Pirum,10,Pirum UC-04,1202,Convenience
Urban,N,Pirum,10,Pirum UC-05,1203,Convenience
Urban,N,Pirum,10,Pirum UC-06,1204,Convenience
Urban,N,Pirum,10,Pirum UC-07,1205,Convenience
Urban,N,Pirum,10,Pirum UC-08,1206,Convenience
Urban,N,Pirum,10,Pirum UC-09,1207,Convenience
Urban,N,Pirum,10,Pirum UC-10,1208,Convenience
Urban,N,Pirum,10,Pirum UC-11,1209,Convenience
Urban,N,Pirum,10,Pirum UC-12,1210,Convenience
Urban,N,Pirum,10,Pirum UC-13,1211,Convenience
Urban,N,Pirum,10,Pirum UC-14,1212,Convenience
Urban,N,Pirum,10,Pirum UC-15,1213,Convenience
Urban,N,Pirum,10,Pirum UC-16,1214,Convenience
Urban,N,Pirum,10,Pirum UC-17,1215,Convenience
Urban,N,Pirum,10,Pirum UC-18,1216,Convenience
Urban,N,Pirum,10,Pirum UC-19,1217,Convenience
Urban,N,Pirum,10,Pirum UC-20,1218,Convenience
Urban,N,Pirum,10,Pirum UC-21,1219,Convenience
Urban,N,Pirum,10,Pirum UC-22,1220,Convenience
Urban,N,Pirum,10,Pirum UC-23,1221,Convenience
Urban,N,Pirum,10,Pirum UC-24,1222,Convenience
Urban,N,Pirum,10,Pirum UC-25,1223,Convenience
Urban,N,Pirum,10,Pirum UC-26,1224,Convenience
Urban,N,Pirum,10,Pirum UC-27,1225,Convenience
Urban,N,Pirum,10,Pirum UC-28,1226,Convenience
Urban,N,Pirum,10,Pirum UC-29,1227,Convenience
Urban,N,Pirum,10,Pirum UC-30,1228,Convenience
Urban,N,Pirum,10,Pirum UC-31,1229,Convenience
Urban,N,Pirum,10,Pirum UC-32,1230,Convenience
Urban,N,Pirum,10,Pirum UC-33,1231,Convenience
Urban,N,Pirum,10,Pirum UC-34,1232,Convenience
Urban,N,Pirum,10,Pirum UE-01,1165,Extreme
Urban,N,Pirum,10,Pirum UE-02,1166,Extreme
Urban,N,Pirum,10,Pirum UE-03,1167,Extreme
Urban,N,Pirum,10,Pirum UE-04,1168,Extreme
Urban,N,Pirum,10,Pirum UE-05,1169,Extreme
Urban,N,Pirum,10,Pirum UE-06,1170,Extreme
Urban,N,Pirum,10,Pirum UE-07,1171,Extreme
Urban,N,Pirum,10,Pirum UE-08,1172,Extreme
Urban,N,Pirum,10,Pirum UE-09,1173,Extreme
Urban,N,Pirum,10,Pirum UE-10,1174,Extreme
