Date,ProductID,Revenue,Units,Zip
1999-10-15 00:00:00,921,$6299.37,1,27107
1999-10-15 00:00:00,921,$6299.37,1,27536
1999-10-15 00:00:00,921,$6299.37,1,27804
1999-10-15 00:00:00,921,$12598.74,2,27837
1999-10-15 00:00:00,921,$6299.37,1,29204
1999-10-15 00:00:00,921,$6299.37,1,29456
1999-10-15 00:00:00,921,$6299.37,1,29483
1999-10-15 00:00:00,921,$6299.37,1,33777
1999-10-15 00:00:00,921,$6299.37,1,34208
1999-10-15 00:00:00,921,$6299.37,1,42211
1999-10-15 00:00:00,921,$6299.37,1,44134
1999-10-15 00:00:00,921,$6299.37,1,44231
1999-10-15 00:00:00,921,$6299.37,1,47025
1999-10-15 00:00:00,921,$6299.37,1,48601
1999-10-15 00:00:00,921,$6236.37,1,49696
1999-10-15 00:00:00,921,$6299.37,1,50021
1999-10-15 00:00:00,921,$6299.37,1,55316
1999-10-15 00:00:00,921,$6299.37,1,58072
1999-10-15 00:00:00,921,$6299.37,1,60035
1999-10-15 00:00:00,921,$6299.37,1,60064
1999-10-15 00:00:00,921,$6299.37,1,60110
1999-10-15 00:00:00,921,$6299.37,1,60171
1999-10-15 00:00:00,921,$6299.37,1,60464
1999-10-15 00:00:00,921,$6299.37,1,72076
1999-10-15 00:00:00,921,$6299.37,1,75011
1999-10-15 00:00:00,921,$6299.37,1,75206
1999-10-15 00:00:00,921,$6299.37,1,79602
1999-10-15 00:00:00,921,$6299.37,1,80907
1999-10-15 00:00:00,921,$6299.37,1,80916
1999-10-15 00:00:00,921,$5921.37,1,84097
1999-10-15 00:00:00,921,$6299.37,1,91941
1999-10-15 00:00:00,921,$6299.37,1,92103
1999-10-15 00:00:00,921,$6299.37,1,92683
1999-10-15 00:00:00,921,$6299.37,1,92688
1999-10-15 00:00:00,921,$6299.37,1,95589
1999-10-15 00:00:00,922,$5669.37,1,06705
1999-10-15 00:00:00,922,$5669.37,1,13843
1999-10-15 00:00:00,922,$5669.37,1,20110
1999-10-15 00:00:00,922,$5669.37,1,22603
1999-10-15 00:00:00,922,$5669.37,1,28027
1999-10-15 00:00:00,922,$5669.37,1,32216
1999-10-15 00:00:00,922,$5669.37,1,44041
1999-10-15 00:00:00,922,$5669.37,1,45614
1999-10-15 00:00:00,922,$5669.37,1,46260
1999-10-15 00:00:00,922,$5669.37,1,46635
1999-10-15 00:00:00,922,$5669.37,1,49024
1999-10-15 00:00:00,922,$5669.37,1,54017
1999-10-15 00:00:00,922,$5669.37,1,55092
1999-10-15 00:00:00,922,$5669.37,1,59105
1999-10-15 00:00:00,922,$5669.37,1,60025
1999-10-15 00:00:00,922,$5669.37,1,60543
1999-10-15 00:00:00,922,$5669.37,1,65301
1999-10-15 00:00:00,922,$5669.37,1,80012
1999-10-15 00:00:00,922,$11338.74,2,80110
1999-10-15 00:00:00,922,$5669.37,1,80221
1999-10-15 00:00:00,922,$5669.37,1,83706
1999-10-15 00:00:00,922,$5669.37,1,85303
1999-10-15 00:00:00,922,$5669.37,1,86001
1999-10-15 00:00:00,922,$5669.37,1,89109
1999-10-15 00:00:00,922,$5669.37,1,92345
1999-10-15 00:00:00,922,$5669.37,1,94086
1999-10-15 00:00:00,922,$5669.37,1,94133
1999-10-15 00:00:00,922,$5669.37,1,94598
1999-10-15 00:00:00,922,$5669.37,1,95386
1999-10-15 00:00:00,922,$5669.37,1,98802
1999-10-15 00:00:00,932,$5165.37,1,39339
1999-10-15 00:00:00,935,$5858.37,1,01373
1999-10-15 00:00:00,935,$5858.37,1,16053
1999-10-15 00:00:00,935,$5858.37,1,30518
1999-10-15 00:00:00,935,$5858.37,1,80026
1999-10-15 00:00:00,935,$5858.37,1,97470
1999-10-15 00:00:00,935,$5858.37,1,98052
1999-10-15 00:00:00,935,$5858.37,1,98226
1999-10-15 00:00:00,936,$5984.37,1,01748
1999-10-15 00:00:00,936,$5984.37,1,06492
1999-10-15 00:00:00,936,$5984.37,1,07724
1999-10-15 00:00:00,936,$5984.37,1,10918
1999-10-15 00:00:00,936,$5984.37,1,13850
1999-10-15 00:00:00,936,$5984.37,1,17057
1999-10-15 00:00:00,936,$5984.37,1,17340
1999-10-15 00:00:00,936,$5984.37,1,21108
1999-10-15 00:00:00,936,$5984.37,1,22046
1999-10-15 00:00:00,936,$5984.37,1,23456
1999-10-15 00:00:00,936,$5984.37,1,24012
1999-10-15 00:00:00,936,$5984.37,1,27006
1999-10-15 00:00:00,936,$5984.37,1,27325
1999-10-15 00:00:00,936,$5984.37,1,27520
1999-10-15 00:00:00,936,$5984.37,1,30005
1999-10-15 00:00:00,936,$5984.37,1,32835
1999-10-15 00:00:00,936,$5984.37,1,38343
1999-10-15 00:00:00,936,$5984.37,1,43017
1999-10-15 00:00:00,936,$5984.37,1,48080
1999-10-15 00:00:00,936,$5984.37,1,49090
1999-10-15 00:00:00,936,$5984.37,1,54615
1999-10-15 00:00:00,936,$5984.37,1,54751
1999-10-15 00:00:00,936,$5984.37,1,70392
1999-10-15 00:00:00,936,$5984.37,1,75218
1999-10-15 00:00:00,936,$5984.37,1,80920
1999-10-15 00:00:00,936,$5984.37,1,85736
1999-10-15 00:00:00,936,$5984.37,1,89450
1999-10-15 00:00:00,936,$5984.37,1,91316
1999-10-15 00:00:00,936,$11968.74,2,92131
1999-10-15 00:00:00,936,$5984.37,1,95005
1999-10-15 00:00:00,936,$5984.37,1,95120
1999-10-15 00:00:00,936,$5984.37,1,95993
1999-10-15 00:00:00,940,$8063.37,1,02642
1999-10-15 00:00:00,940,$8063.37,1,02746
1999-10-15 00:00:00,940,$8252.37,1,07095
1999-10-15 00:00:00,940,$8063.37,1,16801
1999-10-15 00:00:00,940,$8252.37,1,19142
1999-10-15 00:00:00,940,$8252.37,1,19973
1999-10-15 00:00:00,940,$8252.37,1,22030
1999-10-15 00:00:00,940,$8063.37,1,27040
1999-10-15 00:00:00,940,$8063.37,1,28110
1999-10-15 00:00:00,940,$8252.37,1,30474
1999-10-15 00:00:00,940,$8063.37,1,31322
1999-10-15 00:00:00,940,$8063.37,1,33328
1999-10-15 00:00:00,940,$8252.37,1,33407
1999-10-15 00:00:00,940,$8252.37,1,33549
1999-10-15 00:00:00,940,$8252.37,1,36853
1999-10-15 00:00:00,940,$8252.37,1,37917
1999-10-15 00:00:00,940,$8252.37,1,43056
1999-10-15 00:00:00,940,$8063.37,1,43402
1999-10-15 00:00:00,940,$8252.37,1,44256
1999-10-15 00:00:00,940,$8063.37,1,46202
1999-10-15 00:00:00,940,$8063.37,1,46994
1999-10-15 00:00:00,940,$8063.37,1,47396
1999-10-15 00:00:00,940,$8252.37,1,49548
1999-10-15 00:00:00,940,$8252.37,1,50140
1999-10-15 00:00:00,940,$8063.37,1,53150
1999-10-15 00:00:00,940,$8063.37,1,60013
1999-10-15 00:00:00,940,$8063.37,1,60804
1999-10-15 00:00:00,940,$8252.37,1,65053
1999-10-15 00:00:00,940,$8252.37,1,70001
1999-10-15 00:00:00,940,$8063.37,1,70072
1999-10-15 00:00:00,940,$8063.37,1,72561
1999-10-15 00:00:00,940,$8252.37,1,74014
1999-10-15 00:00:00,940,$8063.37,1,75238
1999-10-15 00:00:00,940,$8252.37,1,77573
1999-10-15 00:00:00,940,$8252.37,1,79932
1999-10-15 00:00:00,940,$8252.37,1,80863
1999-10-15 00:00:00,940,$8252.37,1,93638
1999-10-15 00:00:00,940,$8063.37,1,94110
1999-10-15 00:00:00,940,$8063.37,1,95134
1999-10-15 00:00:00,940,$8252.37,1,95354
1999-10-15 00:00:00,940,$8063.37,1,95382
1999-10-15 00:00:00,940,$8252.37,1,97068
1999-10-15 00:00:00,952,$3149.37,1,15104
1999-10-15 00:00:00,952,$3149.37,1,16150
1999-10-15 00:00:00,952,$3149.37,1,19053
1999-10-15 00:00:00,952,$3149.37,1,21227
1999-10-15 00:00:00,952,$3527.37,1,28104
1999-10-15 00:00:00,952,$3149.37,1,43130
1999-10-15 00:00:00,952,$3149.37,1,48185
1999-10-15 00:00:00,952,$3149.37,1,48880
1999-10-15 00:00:00,952,$3149.37,1,55117
1999-10-15 00:00:00,952,$3149.37,1,69336
1999-10-15 00:00:00,952,$3149.37,1,77573
1999-10-15 00:00:00,952,$3149.37,1,95023
1999-10-15 00:00:00,952,$3149.37,1,97124
1999-10-15 00:00:00,962,$6299.37,1,02375
1999-10-15 00:00:00,962,$6110.37,1,02816
1999-10-15 00:00:00,962,$6299.37,1,06235
1999-10-15 00:00:00,962,$6110.37,1,06518
1999-10-15 00:00:00,962,$6110.37,1,07305
1999-10-15 00:00:00,962,$6299.37,1,08055
1999-10-15 00:00:00,962,$6110.37,1,08093
1999-10-15 00:00:00,962,$6299.37,1,12010
1999-10-15 00:00:00,962,$6299.37,1,15143
1999-10-15 00:00:00,962,$6110.37,1,15234
1999-10-15 00:00:00,962,$6299.37,1,19701
1999-10-15 00:00:00,962,$6299.37,1,28110
1999-10-15 00:00:00,962,$6110.37,1,28546
1999-10-15 00:00:00,962,$6299.37,1,29575
1999-10-15 00:00:00,962,$6299.37,1,30241
1999-10-15 00:00:00,962,$6110.37,1,32124
1999-10-15 00:00:00,962,$6110.37,1,32220
1999-10-15 00:00:00,962,$6110.37,1,33179
1999-10-15 00:00:00,962,$6110.37,1,36526
1999-10-15 00:00:00,962,$6299.37,1,38017
1999-10-15 00:00:00,962,$6299.37,1,39702
1999-10-15 00:00:00,962,$6299.37,1,42437
1999-10-15 00:00:00,962,$6110.37,1,43207
1999-10-15 00:00:00,962,$6110.37,1,44116
1999-10-15 00:00:00,962,$6299.37,1,44135
1999-10-15 00:00:00,962,$6110.37,1,46060
1999-10-15 00:00:00,962,$6299.37,1,49036
1999-10-15 00:00:00,962,$6299.37,1,49461
1999-10-15 00:00:00,962,$6299.37,1,53215
1999-10-15 00:00:00,962,$6110.37,1,54220
1999-10-15 00:00:00,962,$6110.37,1,54304
1999-10-15 00:00:00,962,$6299.37,1,60139
1999-10-15 00:00:00,962,$6110.37,1,60647
1999-10-15 00:00:00,962,$6299.37,1,63348
1999-10-15 00:00:00,962,$6299.37,1,70127
1999-10-15 00:00:00,962,$6110.37,1,80215
1999-10-15 00:00:00,962,$6299.37,1,80233
1999-10-15 00:00:00,964,$8314.74,2,07731
1999-10-15 00:00:00,964,$4283.37,1,07843
1999-10-15 00:00:00,964,$4283.37,1,08322
1999-10-15 00:00:00,964,$4157.37,1,11229
1999-10-15 00:00:00,964,$4157.37,1,11733
1999-10-15 00:00:00,964,$4283.37,1,17055
1999-10-15 00:00:00,964,$4157.37,1,19026
1999-10-15 00:00:00,964,$4283.37,1,19465
1999-10-15 00:00:00,964,$4157.37,1,19565
1999-10-15 00:00:00,964,$4283.37,1,19601
1999-10-15 00:00:00,964,$4157.37,1,24293
1999-10-15 00:00:00,964,$4283.37,1,28697
1999-10-15 00:00:00,964,$4283.37,1,28803
1999-10-15 00:00:00,964,$4157.37,1,30033
1999-10-15 00:00:00,964,$4283.37,1,30813
1999-10-15 00:00:00,964,$4157.37,1,32903
1999-10-15 00:00:00,964,$4283.37,1,33012
1999-10-15 00:00:00,964,$4283.37,1,33428
1999-10-15 00:00:00,964,$4283.37,1,34293
1999-10-15 00:00:00,964,$4157.37,1,34691
1999-10-15 00:00:00,964,$4283.37,1,34711
1999-10-15 00:00:00,964,$4157.37,1,35125
1999-10-15 00:00:00,964,$4157.37,1,37826
1999-10-15 00:00:00,964,$4157.37,1,38141
1999-10-15 00:00:00,964,$4283.37,1,40517
1999-10-15 00:00:00,964,$4283.37,1,45103
1999-10-15 00:00:00,964,$4283.37,1,46256
1999-10-15 00:00:00,964,$4283.37,1,46350
1999-10-15 00:00:00,964,$4157.37,1,46742
1999-10-15 00:00:00,964,$4283.37,1,46825
1999-10-15 00:00:00,964,$4283.37,1,47446
1999-10-15 00:00:00,964,$4283.37,1,48117
1999-10-15 00:00:00,964,$4283.37,1,48183
1999-10-15 00:00:00,964,$4283.37,1,48390
1999-10-15 00:00:00,964,$4283.37,1,49969
1999-10-15 00:00:00,964,$4157.37,1,50456
1999-10-15 00:00:00,964,$4283.37,1,60073
1999-10-15 00:00:00,964,$8314.74,2,60102
1999-10-15 00:00:00,964,$4283.37,1,60107
1999-10-15 00:00:00,964,$4157.37,1,60139
1999-10-15 00:00:00,964,$4283.37,1,61704
1999-10-15 00:00:00,964,$4157.37,1,63301
1999-10-15 00:00:00,964,$4283.37,1,65583
1999-10-15 00:00:00,964,$4157.37,1,67801
1999-10-15 00:00:00,964,$4157.37,1,68112
1999-10-15 00:00:00,964,$4157.37,1,70043
1999-10-15 00:00:00,964,$4283.37,1,71220
1999-10-15 00:00:00,964,$4283.37,1,75076
1999-10-15 00:00:00,964,$4283.37,1,76227
1999-10-15 00:00:00,964,$4283.37,1,79602
1999-10-15 00:00:00,964,$4283.37,1,80015
1999-10-15 00:00:00,964,$4157.37,1,80919
1999-10-15 00:00:00,964,$4157.37,1,83687
1999-10-15 00:00:00,964,$4283.37,1,84047
1999-10-15 00:00:00,964,$4283.37,1,87124
1999-10-15 00:00:00,964,$4157.37,1,87402
1999-10-15 00:00:00,964,$4283.37,1,90242
1999-10-15 00:00:00,964,$4157.37,1,91316
1999-10-15 00:00:00,964,$4283.37,1,91361
1999-10-15 00:00:00,964,$4283.37,1,91790
1999-10-15 00:00:00,964,$4157.37,1,92021
1999-10-15 00:00:00,964,$4283.37,1,93446
1999-10-15 00:00:00,964,$4283.37,1,94960
1999-10-15 00:00:00,964,$4283.37,1,95117
1999-10-15 00:00:00,964,$4157.37,1,95678
1999-10-15 00:00:00,964,$4157.37,1,99701
1999-10-15 00:00:00,979,$4724.37,1,01469
1999-10-15 00:00:00,979,$4724.37,1,07083
1999-10-15 00:00:00,979,$4913.37,1,07430
1999-10-15 00:00:00,979,$4724.37,1,08054
1999-10-15 00:00:00,979,$4913.37,1,08628
1999-10-15 00:00:00,979,$4913.37,1,12018
1999-10-15 00:00:00,979,$4913.37,1,12804
1999-10-15 00:00:00,979,$4724.37,1,17331
1999-10-15 00:00:00,979,$4724.37,1,23921
1999-10-15 00:00:00,979,$4724.37,1,28078
1999-10-15 00:00:00,979,$4913.37,1,28173
1999-10-15 00:00:00,979,$4913.37,1,30019
1999-10-15 00:00:00,979,$4724.37,1,30115
1999-10-15 00:00:00,979,$4724.37,1,30240
1999-10-15 00:00:00,979,$4724.37,1,33437
1999-10-15 00:00:00,979,$4724.37,1,43148
1999-10-15 00:00:00,979,$4913.37,1,45003
1999-10-15 00:00:00,979,$4724.37,1,46561
1999-10-15 00:00:00,979,$4724.37,1,46637
1999-10-15 00:00:00,979,$4724.37,1,48236
1999-10-15 00:00:00,979,$4724.37,1,48327
1999-10-15 00:00:00,979,$4724.37,1,49403
1999-10-15 00:00:00,979,$4724.37,1,50401
1999-10-15 00:00:00,979,$4724.37,1,54139
1999-10-15 00:00:00,979,$4724.37,1,60115
1999-10-15 00:00:00,979,$4724.37,1,62521
1999-10-15 00:00:00,979,$4913.37,1,64012
1999-10-15 00:00:00,979,$4913.37,1,64055
1999-10-15 00:00:00,979,$4724.37,1,65066
1999-10-15 00:00:00,979,$4724.37,1,66083
1999-10-15 00:00:00,979,$4724.37,1,76657
1999-10-15 00:00:00,979,$4724.37,1,77099
1999-10-15 00:00:00,979,$4724.37,1,77450
1999-10-15 00:00:00,979,$4913.37,1,80229
1999-10-15 00:00:00,979,$4724.37,1,80302
1999-10-15 00:00:00,979,$4724.37,1,84037
1999-10-15 00:00:00,979,$4724.37,1,85226
1999-10-15 00:00:00,979,$4913.37,1,89128
1999-10-15 00:00:00,979,$4913.37,1,92345
1999-10-15 00:00:00,979,$4913.37,1,94550
1999-10-15 00:00:00,979,$4724.37,1,97201
1999-10-15 00:00:00,979,$4913.37,1,98502
1999-10-15 00:00:00,979,$4472.37,1,98664
1999-10-15 00:00:00,981,$2015.37,1,12828
1999-10-15 00:00:00,981,$2015.37,1,16417
1999-10-15 00:00:00,981,$1889.37,1,18080
1999-10-15 00:00:00,981,$2015.37,1,18810
1999-10-15 00:00:00,981,$1889.37,1,22043
1999-10-15 00:00:00,981,$1889.37,1,24314
1999-10-15 00:00:00,981,$2519.37,1,26155
1999-10-15 00:00:00,981,$2015.37,1,26241
1999-10-15 00:00:00,981,$1889.37,1,28521
1999-10-15 00:00:00,981,$2015.37,1,29687
1999-10-15 00:00:00,981,$1889.37,1,30024
1999-10-15 00:00:00,981,$2015.37,1,31030
1999-10-15 00:00:00,981,$1889.37,1,33917
1999-10-15 00:00:00,981,$2015.37,1,35023
1999-10-15 00:00:00,981,$4030.74,2,35115
1999-10-15 00:00:00,981,$1889.37,1,35643
1999-10-15 00:00:00,981,$2015.37,1,36067
1999-10-15 00:00:00,981,$1889.37,1,37160
1999-10-15 00:00:00,981,$1889.37,1,37766
1999-10-15 00:00:00,981,$1889.37,1,40216
1999-10-15 00:00:00,981,$1889.37,1,40219
1999-10-15 00:00:00,981,$1889.37,1,41035
1999-10-15 00:00:00,981,$1889.37,1,43135
1999-10-15 00:00:00,981,$1889.37,1,45224
1999-10-15 00:00:00,981,$2015.37,1,48166
1999-10-15 00:00:00,981,$1889.37,1,48347
1999-10-15 00:00:00,981,$2015.37,1,48823
1999-10-15 00:00:00,981,$2015.37,1,54302
1999-10-15 00:00:00,981,$1889.37,1,60005
1999-10-15 00:00:00,981,$1889.37,1,61615
1999-10-15 00:00:00,981,$2015.37,1,76031
1999-10-15 00:00:00,981,$2015.37,1,77099
1999-10-15 00:00:00,981,$2015.37,1,85044
1999-10-15 00:00:00,981,$2519.37,1,99712
1999-10-15 00:00:00,988,$4976.37,1,22432
1999-10-15 00:00:00,988,$4976.37,1,44641
1999-10-15 00:00:00,988,$4976.37,1,44720
1999-10-15 00:00:00,988,$4976.37,1,46403
1999-10-15 00:00:00,988,$4976.37,1,48240
1999-10-15 00:00:00,988,$4724.37,1,52761
1999-10-15 00:00:00,989,$5417.37,1,01119
1999-10-15 00:00:00,989,$5417.37,1,01450
1999-10-15 00:00:00,989,$5606.37,1,06770
1999-10-15 00:00:00,989,$5417.37,1,06902
1999-10-15 00:00:00,989,$5417.37,1,08217
1999-10-15 00:00:00,989,$5606.37,1,14224
1999-10-15 00:00:00,989,$5606.37,1,16648
1999-10-15 00:00:00,989,$5417.37,1,16662
1999-10-15 00:00:00,989,$5417.37,1,17744
1999-10-15 00:00:00,989,$5606.37,1,18017
1999-10-15 00:00:00,989,$5606.37,1,18252
1999-10-15 00:00:00,989,$5417.37,1,19904
1999-10-15 00:00:00,989,$5417.37,1,21801
1999-10-15 00:00:00,989,$5417.37,1,22553
1999-10-15 00:00:00,989,$5417.37,1,23462
1999-10-15 00:00:00,989,$5606.37,1,23664
1999-10-15 00:00:00,989,$5417.37,1,25401
1999-10-15 00:00:00,989,$5417.37,1,27501
1999-10-15 00:00:00,989,$5606.37,1,27707
1999-10-15 00:00:00,989,$5417.37,1,28630
1999-10-15 00:00:00,989,$5606.37,1,30040
1999-10-15 00:00:00,989,$5606.37,1,32446
1999-10-15 00:00:00,989,$5417.37,1,35004
1999-10-15 00:00:00,989,$5417.37,1,37214
1999-10-15 00:00:00,989,$5606.37,1,38544
1999-10-15 00:00:00,989,$5417.37,1,39773
1999-10-15 00:00:00,989,$5417.37,1,41093
1999-10-15 00:00:00,989,$5606.37,1,45133
1999-10-15 00:00:00,989,$5606.37,1,45150
1999-10-15 00:00:00,989,$5417.37,1,46711
1999-10-15 00:00:00,989,$5606.37,1,46714
1999-10-15 00:00:00,989,$5606.37,1,46992
1999-10-15 00:00:00,989,$5606.37,1,48009
1999-10-15 00:00:00,989,$5606.37,1,48340
1999-10-15 00:00:00,989,$5417.37,1,48761
1999-10-15 00:00:00,989,$5417.37,1,50533
1999-10-15 00:00:00,989,$5606.37,1,53032
1999-10-15 00:00:00,989,$5417.37,1,53182
1999-10-15 00:00:00,989,$5606.37,1,53913
1999-10-15 00:00:00,989,$5417.37,1,54016
1999-10-15 00:00:00,989,$5606.37,1,54901
1999-10-15 00:00:00,989,$5606.37,1,57103
1999-10-15 00:00:00,989,$5417.37,1,65401
1999-10-15 00:00:00,989,$5417.37,1,70533
1999-10-15 00:00:00,989,$5417.37,1,72335
1999-10-15 00:00:00,989,$5417.37,1,76544
1999-10-15 00:00:00,989,$5417.37,1,77375
1999-10-15 00:00:00,989,$5606.37,1,77650
1999-10-15 00:00:00,989,$10834.74,2,78124
1999-10-15 00:00:00,989,$5417.37,1,79257
1999-10-15 00:00:00,989,$5606.37,1,80229
1999-10-15 00:00:00,989,$5417.37,1,82201
1999-10-15 00:00:00,989,$5606.37,1,82801
1999-10-15 00:00:00,989,$5606.37,1,83814
1999-10-15 00:00:00,989,$5606.37,1,85233
1999-10-15 00:00:00,989,$5417.37,1,89014
1999-10-15 00:00:00,989,$5417.37,1,95014
1999-10-15 00:00:00,989,$5606.37,1,97756
1999-10-15 00:00:00,990,$6362.37,1,01527
1999-10-15 00:00:00,990,$6047.37,1,02189
1999-10-15 00:00:00,990,$11338.74,2,06226
1999-10-15 00:00:00,990,$6047.37,1,07060
1999-10-15 00:00:00,990,$6047.37,1,11362
1999-10-15 00:00:00,990,$6047.37,1,11767
1999-10-15 00:00:00,990,$6047.37,1,13045
1999-10-15 00:00:00,990,$5669.37,1,13760
1999-10-15 00:00:00,990,$6047.37,1,19006
1999-10-15 00:00:00,990,$6299.37,1,21220
1999-10-15 00:00:00,990,$5669.37,1,23235
1999-10-15 00:00:00,990,$5480.37,1,27377
1999-10-15 00:00:00,990,$5480.37,1,27557
1999-10-15 00:00:00,990,$5480.37,1,28650
1999-10-15 00:00:00,990,$6047.37,1,29657
1999-10-15 00:00:00,990,$5480.37,1,29687
1999-10-15 00:00:00,990,$5480.37,1,29732
1999-10-15 00:00:00,990,$5480.37,1,32168
1999-10-15 00:00:00,990,$5669.37,1,32211
1999-10-15 00:00:00,990,$6047.37,1,32568
1999-10-15 00:00:00,990,$6299.37,1,33184
1999-10-15 00:00:00,990,$6047.37,1,33196
1999-10-15 00:00:00,990,$6362.37,1,33322
1999-10-15 00:00:00,990,$6362.37,1,33467
1999-10-15 00:00:00,990,$5669.37,1,35040
1999-10-15 00:00:00,990,$5669.37,1,35764
1999-10-15 00:00:00,990,$6047.37,1,36117
1999-10-15 00:00:00,990,$6047.37,1,36784
1999-10-15 00:00:00,990,$5795.37,1,38017
1999-10-15 00:00:00,990,$6047.37,1,41052
1999-10-15 00:00:00,990,$6047.37,1,43204
1999-10-15 00:00:00,990,$5795.37,1,43229
1999-10-15 00:00:00,990,$5480.37,1,43506
1999-10-15 00:00:00,990,$6299.37,1,44212
1999-10-15 00:00:00,990,$6362.37,1,44484
1999-10-15 00:00:00,990,$5480.37,1,44514
1999-10-15 00:00:00,990,$6047.37,1,44667
1999-10-15 00:00:00,990,$5480.37,1,46514
1999-10-15 00:00:00,990,$5480.37,1,48021
1999-10-15 00:00:00,990,$5480.37,1,48236
1999-10-15 00:00:00,990,$6362.37,1,50002
1999-10-15 00:00:00,990,$6362.37,1,50003
1999-10-15 00:00:00,990,$6299.37,1,50208
1999-10-15 00:00:00,990,$6299.37,1,50315
1999-10-15 00:00:00,990,$6362.37,1,50316
1999-10-15 00:00:00,990,$5984.37,1,52778
1999-10-15 00:00:00,990,$5480.37,1,53901
1999-10-15 00:00:00,990,$5480.37,1,54153
1999-10-15 00:00:00,990,$6047.37,1,54868
1999-10-15 00:00:00,990,$5480.37,1,55325
1999-10-15 00:00:00,990,$5669.37,1,55342
1999-10-15 00:00:00,990,$5480.37,1,55912
1999-10-15 00:00:00,990,$5480.37,1,58203
1999-10-15 00:00:00,990,$5480.37,1,60123
1999-10-15 00:00:00,990,$6362.37,1,60432
1999-10-15 00:00:00,990,$5480.37,1,62082
1999-10-15 00:00:00,990,$5480.37,1,62896
1999-10-15 00:00:00,990,$6047.37,1,63138
1999-10-15 00:00:00,990,$6299.37,1,63771
1999-10-15 00:00:00,990,$5669.37,1,66204
1999-10-15 00:00:00,990,$5480.37,1,71845
1999-10-15 00:00:00,990,$5480.37,1,72033
1999-10-15 00:00:00,990,$5669.37,1,73107
1999-10-15 00:00:00,990,$5480.37,1,76053
1999-10-15 00:00:00,990,$6047.37,1,78233
1999-10-15 00:00:00,990,$6299.37,1,80002
1999-10-15 00:00:00,990,$6362.37,1,80470
1999-10-15 00:00:00,990,$5480.37,1,80918
1999-10-15 00:00:00,990,$6047.37,1,84074
1999-10-15 00:00:00,990,$6362.37,1,85206
1999-10-15 00:00:00,990,$5480.37,1,89509
1999-10-15 00:00:00,990,$5795.37,1,90713
1999-10-15 00:00:00,990,$5795.37,1,92040
1999-10-15 00:00:00,990,$5795.37,1,92692
1999-10-15 00:00:00,990,$6047.37,1,97023
1999-10-15 00:00:00,990,$6299.37,1,98823
1999-10-15 00:00:00,992,$3338.37,1,02767
1999-10-15 00:00:00,992,$3464.37,1,06053
1999-10-15 00:00:00,992,$3338.37,1,13329
1999-10-15 00:00:00,992,$3338.37,1,14047
1999-10-15 00:00:00,992,$3338.37,1,14701
1999-10-15 00:00:00,992,$3464.37,1,16901
1999-10-15 00:00:00,992,$3338.37,1,17241
1999-10-15 00:00:00,992,$3464.37,1,19046
1999-10-15 00:00:00,992,$3464.37,1,23229
1999-10-15 00:00:00,992,$3338.37,1,27520
1999-10-15 00:00:00,992,$3464.37,1,27891
1999-10-15 00:00:00,992,$3338.37,1,28174
1999-10-15 00:00:00,992,$3338.37,1,28412
1999-10-15 00:00:00,992,$3338.37,1,29154
1999-10-15 00:00:00,992,$3779.37,1,30542
1999-10-15 00:00:00,992,$3338.37,1,33183
1999-10-15 00:00:00,992,$3338.37,1,33755
1999-10-15 00:00:00,992,$3464.37,1,35062
1999-10-15 00:00:00,992,$3464.37,1,38315
1999-10-15 00:00:00,992,$3338.37,1,40229
1999-10-15 00:00:00,992,$3338.37,1,42501
1999-10-15 00:00:00,992,$3338.37,1,44618
1999-10-15 00:00:00,992,$3338.37,1,45661
1999-10-15 00:00:00,992,$3779.37,1,49008
1999-10-15 00:00:00,992,$3779.37,1,49248
1999-10-15 00:00:00,992,$3338.37,1,53090
1999-10-15 00:00:00,992,$3464.37,1,53149
1999-10-15 00:00:00,992,$3338.37,1,62702
1999-10-15 00:00:00,992,$3779.37,1,67060
1999-10-15 00:00:00,992,$3779.37,1,70380
1999-10-15 00:00:00,992,$3338.37,1,70586
1999-10-15 00:00:00,992,$3338.37,1,70711
1999-10-15 00:00:00,992,$3338.37,1,71485
1999-10-15 00:00:00,992,$3779.37,1,73034
1999-10-15 00:00:00,992,$3779.37,1,73072
1999-10-15 00:00:00,992,$3464.37,1,73159
1999-10-15 00:00:00,992,$3779.37,1,80214
1999-10-15 00:00:00,992,$3464.37,1,83814
1999-10-15 00:00:00,992,$3338.37,1,90280
1999-10-15 00:00:00,992,$3338.37,1,91902
1999-10-15 00:00:00,992,$3464.37,1,98816
1999-10-15 00:00:00,992,$3464.37,1,99214
1999-10-15 00:00:00,992,$3779.37,1,99705
1999-10-15 00:00:00,993,$3968.37,1,47711
1999-10-15 00:00:00,993,$3968.37,1,60073
1999-10-15 00:00:00,993,$3968.37,1,65559
1999-10-15 00:00:00,993,$3968.37,1,80128
1999-10-15 00:00:00,1003,$1038.87,1,10926
1999-10-15 00:00:00,1003,$1038.87,1,11220
1999-10-15 00:00:00,1003,$1038.87,1,27850
1999-10-15 00:00:00,1003,$2077.74,2,29715
1999-10-15 00:00:00,1003,$1038.87,1,42325
1999-10-15 00:00:00,1003,$1038.87,1,46637
1999-10-15 00:00:00,1003,$1038.87,1,47630
1999-10-15 00:00:00,1003,$1038.87,1,49286
1999-10-15 00:00:00,1003,$1038.87,1,60146
1999-10-15 00:00:00,1003,$1038.87,1,89130
